osmid,y,x,street_count,highway,ref,geometry
8323453444,16.4917652,107.5891788,3,,,POINT (107.5891788 16.4917652)
8323453953,16.4725111,107.6035108,3,,,POINT (107.6035108 16.4725111)
8323454991,16.4807011,107.6042523,3,,,POINT (107.6042523 16.4807011)
8323454992,16.4812932,107.6041826,3,,,POINT (107.6041826 16.4812932)
8323455639,16.4606108,107.6128529,1,,,POINT (107.6128529 16.4606108)
8323455640,16.4610431,107.6128418,3,,,POINT (107.6128418 16.4610431)
8323457916,16.4526868,107.6124023,1,,,POINT (107.6124023 16.4526868)
8323460928,16.4948511,107.5561761,4,,,POINT (107.5561761 16.4948511)
8323461418,16.4726513,107.6039842,1,,,POINT (107.6039842 16.4726513)
8323461419,16.4726029,107.6034762,3,,,POINT (107.6034762 16.4726029)
8323461521,16.4310724,107.5881498,1,,,POINT (107.5881498 16.4310724)
8323461522,16.4306238,107.588172,3,,,POINT (107.588172 16.4306238)
8323464044,16.4597068,107.6079088,3,,,POINT (107.6079088 16.4597068)
8323467577,16.4593787,107.6082945,1,,,POINT (107.6082945 16.4593787)
8323471118,16.4787214,107.6033378,1,,,POINT (107.6033378 16.4787214)
8323472139,16.437576,107.5974154,1,,,POINT (107.5974154 16.437576)
8323472371,16.5001985,107.5728318,3,,,POINT (107.5728318 16.5001985)
8323472941,16.4947663,107.5672282,3,,,POINT (107.5672282 16.4947663)
8323472942,16.4946393,107.56617,3,,,POINT (107.56617 16.4946393)
8323475591,16.4360099,107.5991468,1,,,POINT (107.5991468 16.4360099)
8323475604,16.4360156,107.6000706,3,,,POINT (107.6000706 16.4360156)
8323475605,16.4362996,107.5985287,3,,,POINT (107.5985287 16.4362996)
8323475607,16.436381,107.5990301,3,,,POINT (107.5990301 16.436381)
8323475608,16.4366444,107.5987038,3,,,POINT (107.5987038 16.4366444)
8323483613,16.4806751,107.6017682,4,,,POINT (107.6017682 16.4806751)
8323483614,16.4806671,107.601519,3,,,POINT (107.601519 16.4806671)
8323483615,16.4800116,107.6018115,3,,,POINT (107.6018115 16.4800116)
8323483616,16.4812934,107.6017177,1,,,POINT (107.6017177 16.4812934)
8323484202,16.4828652,107.6031565,3,,,POINT (107.6031565 16.4828652)
8323484203,16.4833947,107.6032037,1,,,POINT (107.6032037 16.4833947)
8323484782,16.4413667,107.584337,1,,,POINT (107.584337 16.4413667)
8323484797,16.4414003,107.5836543,3,,,POINT (107.5836543 16.4414003)
8323486233,16.4688006,107.6093817,3,,,POINT (107.6093817 16.4688006)
8323490317,16.4525044,107.612326,3,,,POINT (107.612326 16.4525044)
8323490321,16.4536289,107.6125575,3,,,POINT (107.6125575 16.4536289)
8323490322,16.4539003,107.6120668,3,,,POINT (107.6120668 16.4539003)
8323490328,16.4528064,107.6117527,3,,,POINT (107.6117527 16.4528064)
8323490329,16.4534006,107.6116767,1,,,POINT (107.6116767 16.4534006)
8323490330,16.4530153,107.6114336,3,,,POINT (107.6114336 16.4530153)
8323494723,16.4807919,107.6025613,1,,,POINT (107.6025613 16.4807919)
8323496907,16.4684214,107.6112999,1,,,POINT (107.6112999 16.4684214)
8323496914,16.4683441,107.6095095,3,,,POINT (107.6095095 16.4683441)
8323497537,16.4898709,107.5890684,1,,,POINT (107.5890684 16.4898709)
8323498048,16.4334598,107.5841814,1,,,POINT (107.5841814 16.4334598)
8323498061,16.4333775,107.5834478,3,,,POINT (107.5834478 16.4333775)
8323498726,16.468595,107.6116316,3,,,POINT (107.6116316 16.468595)
8323498727,16.4685541,107.6094507,3,,,POINT (107.6094507 16.4685541)
8323499354,16.4419189,107.5882019,3,,,POINT (107.5882019 16.4419189)
8323499379,16.4424137,107.5867671,1,,,POINT (107.5867671 16.4424137)
8323499380,16.4420728,107.5871453,3,,,POINT (107.5871453 16.4420728)
8323499381,16.4424006,107.5874804,3,,,POINT (107.5874804 16.4424006)
8323505807,16.4823707,107.6031456,3,,,POINT (107.6031456 16.4823707)
8323505808,16.4828645,107.6031958,3,,,POINT (107.6031958 16.4828645)
8323509776,16.4896934,107.5560263,1,,,POINT (107.5560263 16.4896934)
8323509781,16.4889481,107.5563213,3,,,POINT (107.5563213 16.4889481)
8323510061,16.4843515,107.5549597,3,,,POINT (107.5549597 16.4843515)
8323510062,16.4846805,107.5548565,3,,,POINT (107.5548565 16.4846805)
8323510093,16.4534122,107.608607,1,,,POINT (107.608607 16.4534122)
8323510096,16.4539574,107.6091086,3,,,POINT (107.6091086 16.4539574)
8323510097,16.4539964,107.6091379,3,,,POINT (107.6091379 16.4539964)
8323510098,16.453227,107.6095632,1,,,POINT (107.6095632 16.453227)
8323510099,16.4527076,107.6092639,3,,,POINT (107.6092639 16.4527076)
8323510100,16.4526507,107.6107755,1,,,POINT (107.6107755 16.4526507)
8323510101,16.4528093,107.6108925,3,,,POINT (107.6108925 16.4528093)
8323510839,16.499324,107.5633781,3,,,POINT (107.5633781 16.499324)
8323510840,16.4993107,107.5650879,3,,,POINT (107.5650879 16.4993107)
8323510848,16.5003182,107.5650539,4,,,POINT (107.5650539 16.5003182)
8323510854,16.5009925,107.5642238,4,,,POINT (107.5642238 16.5009925)
8323510856,16.4998799,107.5632516,3,,,POINT (107.5632516 16.4998799)
8323510880,16.4996939,107.5632937,3,,,POINT (107.5632937 16.4996939)
8323510885,16.5002481,107.5630698,3,,,POINT (107.5630698 16.5002481)
8323512612,16.4778083,107.5993037,1,,,POINT (107.5993037 16.4778083)
8323512613,16.4785658,107.5992495,4,,,POINT (107.5992495 16.4785658)
8323517890,16.4517504,107.6089992,1,,,POINT (107.6089992 16.4517504)
8323517892,16.4520828,107.6089778,4,,,POINT (107.6089778 16.4520828)
8323517895,16.4524308,107.6093432,1,,,POINT (107.6093432 16.4524308)
8323517896,16.4523072,107.6076223,3,,,POINT (107.6076223 16.4523072)
8323517900,16.4525683,107.6081706,3,,,POINT (107.6081706 16.4525683)
8323517901,16.4542186,107.6083951,1,,,POINT (107.6083951 16.4542186)
8323517902,16.4543976,107.6085141,3,,,POINT (107.6085141 16.4543976)
8323556977,16.4326044,107.599012,1,,,POINT (107.599012 16.4326044)
8323557015,16.4326842,107.5986721,3,,,POINT (107.5986721 16.4326842)
8323558598,16.4411094,107.572377,1,,,POINT (107.572377 16.4411094)
8323558599,16.4407287,107.572436,3,,,POINT (107.572436 16.4407287)
8323565021,16.4367875,107.5661677,1,,,POINT (107.5661677 16.4367875)
8323565026,16.4362157,107.5657902,4,,,POINT (107.5657902 16.4362157)
8323565167,16.4742846,107.6054487,1,,,POINT (107.6054487 16.4742846)
8323565171,16.4747309,107.6061356,3,,,POINT (107.6061356 16.4747309)
8323565293,16.4741328,107.6049417,1,,,POINT (107.6049417 16.4741328)
8323565294,16.4741113,107.6047112,3,,,POINT (107.6047112 16.4741113)
8323567254,16.4676382,107.6154801,1,,,POINT (107.6154801 16.4676382)
8323567256,16.4675507,107.6150229,3,,,POINT (107.6150229 16.4675507)
8323567272,16.4705627,107.605937,3,,,POINT (107.605937 16.4705627)
8323567274,16.4709498,107.605741,1,,,POINT (107.605741 16.4709498)
8323569076,16.4408959,107.5718647,3,,,POINT (107.5718647 16.4408959)
8323572009,16.4735528,107.6052837,1,,,POINT (107.6052837 16.4735528)
8323572610,16.4917332,107.5691386,1,,,POINT (107.5691386 16.4917332)
8323572626,16.4334341,107.5982939,1,,,POINT (107.5982939 16.4334341)
8323572627,16.4340036,107.5980064,3,,,POINT (107.5980064 16.4340036)
8323577167,16.4395628,107.5862157,3,,,POINT (107.5862157 16.4395628)
8323577168,16.4398707,107.5862038,1,,,POINT (107.5862038 16.4398707)
8323577169,16.4397151,107.5861998,3,,,POINT (107.5861998 16.4397151)
8323577171,16.4397162,107.585924,3,,,POINT (107.585924 16.4397162)
8323577172,16.4395961,107.5859302,3,,,POINT (107.5859302 16.4395961)
8323577180,16.4401254,107.5860322,1,,,POINT (107.5860322 16.4401254)
8323577230,16.4744663,107.6046702,3,,,POINT (107.6046702 16.4744663)
8323577519,16.4387105,107.5802533,1,,,POINT (107.5802533 16.4387105)
8323577520,16.4384937,107.5803603,3,,,POINT (107.5803603 16.4384937)
8323581176,16.5596259,107.6456067,3,,,POINT (107.6456067 16.5596259)
8323581718,16.4917409,107.5690085,3,,,POINT (107.5690085 16.4917409)
8323581724,16.4920073,107.5691913,3,,,POINT (107.5691913 16.4920073)
8323581725,16.4917303,107.5694065,1,,,POINT (107.5694065 16.4917303)
8323581728,16.491477,107.5690685,1,,,POINT (107.5690685 16.491477)
8323581730,16.4919734,107.5696479,1,,,POINT (107.5696479 16.4919734)
8323581731,16.4918322,107.5689398,4,,,POINT (107.5689398 16.4918322)
8323581732,16.4920499,107.5687671,3,,,POINT (107.5687671 16.4920499)
8323581733,16.4923629,107.569224,3,,,POINT (107.569224 16.4923629)
8323581734,16.492147,107.5693904,3,,,POINT (107.5693904 16.492147)
8323581737,16.4912468,107.5688553,1,,,POINT (107.5688553 16.4912468)
8323586468,16.5573859,107.6502474,3,,,POINT (107.6502474 16.5573859)
8323586469,16.557711,107.6498631,3,,,POINT (107.6498631 16.557711)
8323586545,16.4739322,107.6054513,1,,,POINT (107.6054513 16.4739322)
8323586980,16.430637,107.59969,1,,,POINT (107.59969 16.430637)
8323587448,16.4596939,107.6172946,3,,,POINT (107.6172946 16.4596939)
8323587524,16.4944628,107.5752364,4,,,POINT (107.5752364 16.4944628)
8323587525,16.4951378,107.575369,4,,,POINT (107.575369 16.4951378)
8323587526,16.4955595,107.5754562,3,,,POINT (107.5754562 16.4955595)
8323587527,16.4958938,107.5754736,4,,,POINT (107.5754736 16.4958938)
8323587987,16.486095,107.5793757,3,,,POINT (107.5793757 16.486095)
8323587988,16.4859641,107.5791711,1,,,POINT (107.5791711 16.4859641)
8323587989,16.5453128,107.5928912,1,,,POINT (107.5928912 16.5453128)
8323587990,16.5452427,107.5927221,3,,,POINT (107.5927221 16.5452427)
8323588058,16.4429873,107.5664239,3,,,POINT (107.5664239 16.4429873)
8323591203,16.4359677,107.5847636,3,,,POINT (107.5847636 16.4359677)
8323594188,16.4482513,107.6105151,3,,,POINT (107.6105151 16.4482513)
8323594193,16.4483693,107.6100533,3,,,POINT (107.6100533 16.4483693)
8323594198,16.4484673,107.6100129,3,,,POINT (107.6100129 16.4484673)
8323595594,16.472106,107.5980431,1,,,POINT (107.5980431 16.472106)
8323597235,16.4712443,107.5990677,1,,,POINT (107.5990677 16.4712443)
8323598072,16.4300266,107.5921503,1,,,POINT (107.5921503 16.4300266)
8323598073,16.4306318,107.5922232,3,,,POINT (107.5922232 16.4306318)
8323600484,16.4388906,107.5841492,1,,,POINT (107.5841492 16.4388906)
8323600491,16.4393937,107.58401,3,,,POINT (107.58401 16.4393937)
8323608652,16.4468461,107.6058014,1,,,POINT (107.6058014 16.4468461)
8323608659,16.4467779,107.6056726,1,,,POINT (107.6056726 16.4467779)
8323609018,16.4607483,107.563978,3,,,POINT (107.563978 16.4607483)
8323609024,16.4591341,107.5645593,3,,,POINT (107.5645593 16.4591341)
8323609029,16.4600173,107.5636605,1,,,POINT (107.5636605 16.4600173)
8323611013,16.433272,107.5848654,1,,,POINT (107.5848654 16.433272)
8323613939,16.4440061,107.6052448,1,,,POINT (107.6052448 16.4440061)
8323614465,16.4734795,107.5994834,1,,,POINT (107.5994834 16.4734795)
8323630025,16.4336643,107.5860509,3,,,POINT (107.5860509 16.4336643)
8323630075,16.4397852,107.5917762,3,,,POINT (107.5917762 16.4397852)
8323631780,16.4411467,107.57645,1,,,POINT (107.57645 16.4411467)
8323636988,16.4604784,107.5473252,1,,,POINT (107.5473252 16.4604784)
8323636997,16.4613961,107.5473849,3,,,POINT (107.5473849 16.4613961)
8323638797,16.4396611,107.5922213,1,,,POINT (107.5922213 16.4396611)
8323638809,16.4401434,107.5918833,3,,,POINT (107.5918833 16.4401434)
8323640939,16.4478056,107.5949411,1,,,POINT (107.5949411 16.4478056)
8323640940,16.4479497,107.594524,1,,,POINT (107.594524 16.4479497)
8323640941,16.4478789,107.5948016,3,,,POINT (107.5948016 16.4478789)
8323640949,16.4485142,107.594584,3,,,POINT (107.594584 16.4485142)
8323640950,16.4479812,107.5958573,3,,,POINT (107.5958573 16.4479812)
8323640957,16.4477979,107.5952294,1,,,POINT (107.5952294 16.4477979)
8323640959,16.4457795,107.596509,3,,,POINT (107.596509 16.4457795)
8323640960,16.4458248,107.596352,1,,,POINT (107.596352 16.4458248)
8323640961,16.445291,107.5964136,1,,,POINT (107.5964136 16.445291)
8323640966,16.4465368,107.5967046,3,,,POINT (107.5967046 16.4465368)
8323640970,16.4447666,107.5969082,1,,,POINT (107.5969082 16.4447666)
8323640971,16.4446968,107.596993,3,,,POINT (107.596993 16.4446968)
8323640972,16.4446376,107.5969434,1,,,POINT (107.5969434 16.4446376)
8323640973,16.4459459,107.5970733,3,,,POINT (107.5970733 16.4459459)
8323640974,16.4456357,107.5968669,1,,,POINT (107.5968669 16.4456357)
8323640975,16.4459996,107.5970398,3,,,POINT (107.5970398 16.4459996)
8323640982,16.4469284,107.5975576,1,,,POINT (107.5975576 16.4469284)
8323640983,16.4455643,107.5973114,3,,,POINT (107.5973114 16.4455643)
8323640987,16.445956,107.5979009,1,,,POINT (107.5979009 16.445956)
8323640993,16.4460319,107.5980967,1,,,POINT (107.5980967 16.4460319)
8323641000,16.4452794,107.5985742,1,,,POINT (107.5985742 16.4452794)
8323641693,16.5596748,107.6464891,1,,,POINT (107.6464891 16.5596748)
8323641694,16.5593337,107.6471661,3,,,POINT (107.6471661 16.5593337)
8323641930,16.4583035,107.5911409,3,,,POINT (107.5911409 16.4583035)
8323641931,16.4587382,107.5910693,1,,,POINT (107.5910693 16.4587382)
8323648920,16.4399003,107.5840406,1,,,POINT (107.5840406 16.4399003)
8323648934,16.4398581,107.5833003,3,,,POINT (107.5833003 16.4398581)
8323649091,16.4514173,107.6123929,1,,,POINT (107.6123929 16.4514173)
8323649574,16.4387581,107.5790665,1,,,POINT (107.5790665 16.4387581)
8323649584,16.439243,107.5795989,3,,,POINT (107.5795989 16.439243)
8323649587,16.4393755,107.5794674,1,,,POINT (107.5794674 16.4393755)
8323649588,16.439069,107.5800238,3,,,POINT (107.5800238 16.439069)
8323650441,16.4423806,107.5797961,3,,,POINT (107.5797961 16.4423806)
8323650442,16.4425063,107.5795385,1,,,POINT (107.5795385 16.4425063)
8323654007,16.4383375,107.5755246,1,,,POINT (107.5755246 16.4383375)
8323654011,16.4389124,107.5760047,3,,,POINT (107.5760047 16.4389124)
8323655672,16.4801175,107.5782295,3,,,POINT (107.5782295 16.4801175)
8323655673,16.4803476,107.5780687,1,,,POINT (107.5780687 16.4803476)
8323656345,16.4427018,107.5829852,1,,,POINT (107.5829852 16.4427018)
8323656349,16.442464,107.5830154,3,,,POINT (107.5830154 16.442464)
8323661070,16.4732403,107.6039144,1,,,POINT (107.6039144 16.4732403)
8323661071,16.4736152,107.6038426,3,,,POINT (107.6038426 16.4736152)
8323662821,16.4802235,107.5772901,1,,,POINT (107.5772901 16.4802235)
8323663547,16.4617864,107.5631328,1,,,POINT (107.5631328 16.4617864)
8323663548,16.4623218,107.5628589,3,,,POINT (107.5628589 16.4623218)
8323665893,16.4428942,107.5839565,3,,,POINT (107.5839565 16.4428942)
8323665894,16.4433289,107.583854,3,,,POINT (107.583854 16.4433289)
8323666148,16.4299629,107.5775451,3,,,POINT (107.5775451 16.4299629)
8323666890,16.4309605,107.5855158,1,,,POINT (107.5855158 16.4309605)
8323671142,16.4535318,107.6032922,1,,,POINT (107.6032922 16.4535318)
8323671144,16.452351,107.6021795,3,,,POINT (107.6021795 16.452351)
8323671145,16.4526739,107.6023457,4,,,POINT (107.6023457 16.4526739)
8323671148,16.4523932,107.6019535,3,,,POINT (107.6019535 16.4523932)
8323671153,16.4515999,107.6020449,1,,,POINT (107.6020449 16.4515999)
8323671154,16.4525391,107.6017162,3,,,POINT (107.6017162 16.4525391)
8323671155,16.4522778,107.6016077,1,,,POINT (107.6016077 16.4522778)
8323671156,16.4528236,107.601254,3,,,POINT (107.601254 16.4528236)
8323671157,16.452234,107.6010565,1,,,POINT (107.6010565 16.452234)
8323673039,16.4205589,107.5645664,1,,,POINT (107.5645664 16.4205589)
8323676305,16.4529826,107.6044951,1,,,POINT (107.6044951 16.4529826)
8323676306,16.452607,107.6039855,1,,,POINT (107.6039855 16.452607)
8323676310,16.4524398,107.604298,3,,,POINT (107.604298 16.4524398)
8323676798,16.4609842,107.5588256,3,,,POINT (107.5588256 16.4609842)
8323680004,16.4361726,107.5853093,1,,,POINT (107.5853093 16.4361726)
8323680775,16.4756246,107.6067214,1,,,POINT (107.6067214 16.4756246)
8323681060,16.4387851,107.5996886,1,,,POINT (107.5996886 16.4387851)
8323681061,16.4388663,107.5999728,3,,,POINT (107.5999728 16.4388663)
8323681270,16.4350664,107.5962889,1,,,POINT (107.5962889 16.4350664)
8323691907,16.4891636,107.5905208,1,,,POINT (107.5905208 16.4891636)
8323692040,16.4733872,107.572878,3,,,POINT (107.572878 16.4733872)
8323692041,16.4730478,107.5724411,3,,,POINT (107.5724411 16.4730478)
8323694738,16.4895415,107.5890189,3,,,POINT (107.5890189 16.4895415)
8323694743,16.4896632,107.5881147,3,,,POINT (107.5881147 16.4896632)
8323694945,16.4661548,107.5596925,3,,,POINT (107.5596925 16.4661548)
8323694946,16.4656726,107.5600997,3,,,POINT (107.5600997 16.4656726)
8323701754,16.4768447,107.5733896,1,,,POINT (107.5733896 16.4768447)
8323701757,16.476669,107.5731297,3,,,POINT (107.5731297 16.476669)
8323701799,16.4395345,107.5866246,3,,,POINT (107.5866246 16.4395345)
8323703231,16.4402733,107.5851309,1,,,POINT (107.5851309 16.4402733)
8323705768,16.4405751,107.5833309,3,,,POINT (107.5833309 16.4405751)
8323705784,16.440712,107.5820889,3,,,POINT (107.5820889 16.440712)
8323706003,16.4518006,107.5635126,3,,,POINT (107.5635126 16.4518006)
8323706004,16.4514803,107.563,1,,,POINT (107.563 16.4514803)
8323706006,16.4515626,107.561042,1,,,POINT (107.561042 16.4515626)
8323707133,16.4779859,107.6030291,3,,,POINT (107.6030291 16.4779859)
8323708735,16.4543479,107.5655381,1,,,POINT (107.5655381 16.4543479)
8323708736,16.4547807,107.5651914,1,,,POINT (107.5651914 16.4547807)
8323708738,16.4543009,107.5652625,3,,,POINT (107.5652625 16.4543009)
8323708740,16.4539326,107.5653097,3,,,POINT (107.5653097 16.4539326)
8323710646,16.4387362,107.5773847,1,,,POINT (107.5773847 16.4387362)
8323711008,16.4609889,107.5628941,1,,,POINT (107.5628941 16.4609889)
8323715310,16.4129291,107.5783356,3,,,POINT (107.5783356 16.4129291)
8323715311,16.4128828,107.5774772,4,,,POINT (107.5774772 16.4128828)
8323716013,16.4772939,107.6033297,1,,,POINT (107.6033297 16.4772939)
8323716014,16.4772978,107.6030309,3,,,POINT (107.6030309 16.4772978)
8323719967,16.4359848,107.6042055,1,,,POINT (107.6042055 16.4359848)
8323719973,16.4356135,107.6047354,3,,,POINT (107.6047354 16.4356135)
8323719974,16.4362755,107.6050463,1,,,POINT (107.6050463 16.4362755)
8323719985,16.4369342,107.6023353,3,,,POINT (107.6023353 16.4369342)
8323720361,16.4652203,107.5508094,1,,,POINT (107.5508094 16.4652203)
8323721230,16.4538218,107.5639234,1,,,POINT (107.5639234 16.4538218)
8323725917,16.4605594,107.5630254,3,,,POINT (107.5630254 16.4605594)
8323728023,16.4620796,107.5474901,1,,,POINT (107.5474901 16.4620796)
8323728026,16.4626507,107.5475063,3,,,POINT (107.5475063 16.4626507)
8323730165,16.4351004,107.6011316,3,,,POINT (107.6011316 16.4351004)
8323733878,16.4892446,107.5872432,1,,,POINT (107.5872432 16.4892446)
8323734011,16.4398347,107.5844014,1,,,POINT (107.5844014 16.4398347)
8323734016,16.439479,107.584515,3,,,POINT (107.584515 16.439479)
8323734623,16.4884968,107.5901399,3,,,POINT (107.5901399 16.4884968)
8323734857,16.4134616,107.576153,3,,,POINT (107.576153 16.4134616)
8323736128,16.4606919,107.5423765,1,,,POINT (107.5423765 16.4606919)
8323744514,16.4857789,107.5925432,1,,,POINT (107.5925432 16.4857789)
8323753503,16.4517091,107.5578579,3,,,POINT (107.5578579 16.4517091)
8323754565,16.4563853,107.5902999,3,,,POINT (107.5902999 16.4563853)
8323755717,16.452343,107.5630481,3,,,POINT (107.5630481 16.452343)
8323755718,16.4522597,107.5628096,1,,,POINT (107.5628096 16.4522597)
8323755719,16.4525979,107.5629806,3,,,POINT (107.5629806 16.4525979)
8323755720,16.4524835,107.5626232,1,,,POINT (107.5626232 16.4524835)
8323770506,16.458179,107.5903552,3,,,POINT (107.5903552 16.458179)
8323770508,16.4577369,107.5904337,1,,,POINT (107.5904337 16.4577369)
8323783809,16.4705357,107.6166496,1,,,POINT (107.6166496 16.4705357)
8323783810,16.4705486,107.6172773,3,,,POINT (107.6172773 16.4705486)
8323789988,16.4499114,107.5586968,3,,,POINT (107.5586968 16.4499114)
8323789998,16.4489298,107.5585113,3,,,POINT (107.5585113 16.4489298)
8323793848,16.4513144,107.5881674,3,,,POINT (107.5881674 16.4513144)
8323793849,16.4508127,107.5881668,3,,,POINT (107.5881668 16.4508127)
8323800360,16.4582729,107.5909707,3,,,POINT (107.5909707 16.4582729)
8323800377,16.4582078,107.5905609,3,,,POINT (107.5905609 16.4582078)
8323801012,16.4501838,107.5599438,3,,,POINT (107.5599438 16.4501838)
8323801014,16.4502038,107.5595219,1,,,POINT (107.5595219 16.4502038)
8323801885,16.4678099,107.5551546,1,,,POINT (107.5551546 16.4678099)
8323801890,16.466919,107.5556335,3,,,POINT (107.5556335 16.466919)
8323808398,16.478497,107.5652953,1,,,POINT (107.5652953 16.478497)
8323808478,16.4558247,107.6032196,3,,,POINT (107.6032196 16.4558247)
8323808479,16.4554289,107.6031138,1,,,POINT (107.6031138 16.4554289)
8323808480,16.4549324,107.6026954,1,,,POINT (107.6026954 16.4549324)
8323808489,16.4545882,107.6031765,3,,,POINT (107.6031765 16.4545882)
8323808491,16.4540697,107.6029488,3,,,POINT (107.6029488 16.4540697)
8323811408,16.4709125,107.6093325,1,,,POINT (107.6093325 16.4709125)
8323811409,16.4711532,107.6092698,3,,,POINT (107.6092698 16.4711532)
8323819897,16.4708607,107.5942798,3,,,POINT (107.5942798 16.4708607)
8323820052,16.4616479,107.5616266,3,,,POINT (107.5616266 16.4616479)
8323820056,16.4620539,107.5610809,1,,,POINT (107.5610809 16.4620539)
8323826326,16.3796572,107.5784415,1,,,POINT (107.5784415 16.3796572)
8323826338,16.3810758,107.5791674,3,,,POINT (107.5791674 16.3810758)
8323828023,16.4554641,107.6020019,3,,,POINT (107.6020019 16.4554641)
8323828024,16.4554482,107.6022609,1,,,POINT (107.6022609 16.4554482)
8323831120,16.4471644,107.5641833,3,,,POINT (107.5641833 16.4471644)
8323831139,16.4484584,107.5648896,3,,,POINT (107.5648896 16.4484584)
8323831140,16.4485574,107.5652296,1,,,POINT (107.5652296 16.4485574)
8323832128,16.455813,107.596671,3,,,POINT (107.596671 16.455813)
8323832129,16.4561739,107.5964873,1,,,POINT (107.5964873 16.4561739)
8323832130,16.4566032,107.594676,3,,,POINT (107.594676 16.4566032)
8323832131,16.4566006,107.5951476,1,,,POINT (107.5951476 16.4566006)
8323832132,16.4567742,107.5946769,1,,,POINT (107.5946769 16.4567742)
8323838025,16.4739103,107.5897765,1,,,POINT (107.5897765 16.4739103)
8323838027,16.4740531,107.5897886,3,,,POINT (107.5897886 16.4740531)
8323838030,16.4745035,107.5897418,3,,,POINT (107.5897418 16.4745035)
8323838163,16.475343,107.5908118,1,,,POINT (107.5908118 16.475343)
8323851379,16.4486873,107.5641084,1,,,POINT (107.5641084 16.4486873)
8323851383,16.4493484,107.5640012,3,,,POINT (107.5640012 16.4493484)
8323854037,16.4465541,107.5889638,1,,,POINT (107.5889638 16.4465541)
8323854038,16.4468162,107.5885088,3,,,POINT (107.5885088 16.4468162)
8323856543,16.4645347,107.5652847,3,,,POINT (107.5652847 16.4645347)
8323856547,16.4643084,107.5655139,3,,,POINT (107.5655139 16.4643084)
8323857284,16.4606913,107.5636905,3,,,POINT (107.5636905 16.4606913)
8323857286,16.4612436,107.5635901,1,,,POINT (107.5635901 16.4612436)
8323859091,16.468063,107.5619469,3,,,POINT (107.5619469 16.468063)
8323859102,16.4680041,107.5625371,3,,,POINT (107.5625371 16.4680041)
8323859678,16.4451021,107.5847121,3,,,POINT (107.5847121 16.4451021)
8323859683,16.4460278,107.5842779,3,,,POINT (107.5842779 16.4460278)
8323859706,16.4502729,107.6065661,3,,,POINT (107.6065661 16.4502729)
8323859707,16.4502288,107.606539,1,,,POINT (107.606539 16.4502288)
8323859708,16.4503356,107.6066047,1,,,POINT (107.6066047 16.4503356)
8323859709,16.4505557,107.6050688,3,,,POINT (107.6050688 16.4505557)
8323859710,16.4514739,107.6054621,1,,,POINT (107.6054621 16.4514739)
8323859711,16.4507823,107.6058155,3,,,POINT (107.6058155 16.4507823)
8323859712,16.4500425,107.6058869,3,,,POINT (107.6058869 16.4500425)
8323859715,16.4505838,107.6062506,3,,,POINT (107.6062506 16.4505838)
8323863462,16.4840332,107.6116302,3,,,POINT (107.6116302 16.4840332)
8323863467,16.4827392,107.6116396,3,,,POINT (107.6116396 16.4827392)
8323863468,16.4840346,107.6121197,3,,,POINT (107.6121197 16.4840346)
8323863476,16.4827412,107.6121207,3,,,POINT (107.6121207 16.4827412)
8323863478,16.4827356,107.6104874,1,,,POINT (107.6104874 16.4827356)
8323863479,16.4827394,107.6129166,3,,,POINT (107.6129166 16.4827394)
8323863480,16.4827363,107.613195,3,,,POINT (107.613195 16.4827363)
8323863481,16.4840388,107.6129257,3,,,POINT (107.6129257 16.4840388)
8323872144,16.4807745,107.553397,1,,,POINT (107.553397 16.4807745)
8323872146,16.4811239,107.5531132,3,,,POINT (107.5531132 16.4811239)
8323873467,16.4470123,107.5761213,3,,,POINT (107.5761213 16.4470123)
8323875478,16.4510752,107.6073611,1,,,POINT (107.6073611 16.4510752)
8323875479,16.4513871,107.6073096,3,,,POINT (107.6073096 16.4513871)
8323882282,16.4726376,107.614494,3,,,POINT (107.614494 16.4726376)
8323889425,16.461034,107.5570147,1,,,POINT (107.5570147 16.461034)
8323892824,16.4511986,107.6058416,1,,,POINT (107.6058416 16.4511986)
8323892825,16.4498236,107.6062296,3,,,POINT (107.6062296 16.4498236)
8323892826,16.4500822,107.6064156,1,,,POINT (107.6064156 16.4500822)
8323898039,16.4846216,107.5963198,1,,,POINT (107.5963198 16.4846216)
8323898044,16.4847605,107.5956882,3,,,POINT (107.5956882 16.4847605)
8323898045,16.4844004,107.5953837,1,,,POINT (107.5953837 16.4844004)
8323898046,16.4844701,107.5957546,3,,,POINT (107.5957546 16.4844701)
8323901768,16.4522006,107.6050383,1,,,POINT (107.6050383 16.4522006)
8323902177,16.4536218,107.5822127,1,,,POINT (107.5822127 16.4536218)
8323902180,16.4539053,107.5822421,3,,,POINT (107.5822421 16.4539053)
8323902764,16.4890221,107.5955218,1,,,POINT (107.5955218 16.4890221)
8323902765,16.4890088,107.5949299,3,,,POINT (107.5949299 16.4890088)
8323902974,16.4892214,107.5961615,1,,,POINT (107.5961615 16.4892214)
8323903026,16.4849083,107.5988303,1,,,POINT (107.5988303 16.4849083)
8323903029,16.4856135,107.597735,3,,,POINT (107.597735 16.4856135)
8323903740,16.4870199,107.5957713,1,,,POINT (107.5957713 16.4870199)
8323903741,16.4869849,107.5950741,3,,,POINT (107.5950741 16.4869849)
8323905641,16.4884036,107.5956653,1,,,POINT (107.5956653 16.4884036)
8323905642,16.4883904,107.5950083,3,,,POINT (107.5950083 16.4883904)
