osmid,y,x,street_count,ref,highway,geometry
1914092261,16.4485538,107.5739781,4,,,POINT (107.5739781 16.4485538)
1914113348,16.4539149,107.6120398,3,,,POINT (107.6120398 16.4539149)
1914113349,16.4543214,107.612285,3,,,POINT (107.612285 16.4543214)
1914113351,16.4546244,107.6137332,4,,,POINT (107.6137332 16.4546244)
1914113352,16.4545426,107.6109015,4,,,POINT (107.6109015 16.4545426)
1914113353,16.4547144,107.6124996,3,,,POINT (107.6124996 16.4547144)
1914113354,16.4549182,107.6111119,4,,,POINT (107.6111119 16.4549182)
1914113355,16.4551394,107.6127522,4,,,POINT (107.6127522 16.4551394)
1914113356,16.4553107,107.6095238,3,,,POINT (107.6095238 16.4553107)
1914113357,16.455326,107.6113526,4,,,POINT (107.6113526 16.455326)
1914113358,16.4553867,107.6123114,3,,,POINT (107.6123114 16.4553867)
1914113360,16.4556223,107.6098409,3,,,POINT (107.6098409 16.4556223)
1914113361,16.4557789,107.6116152,3,,,POINT (107.6116152 16.4557789)
1914113366,16.4564121,107.6103032,3,,,POINT (107.6103032 16.4564121)
1914113374,16.4571754,107.6133136,3,,,POINT (107.6133136 16.4571754)
1914113375,16.45716,107.6128216,3,,,POINT (107.6128216 16.45716)
1914113376,16.4571782,107.6120423,3,,,POINT (107.6120423 16.4571782)
1914113378,16.4571786,107.6105596,4,,,POINT (107.6105596 16.4571786)
1914113381,16.4572261,107.6100524,3,,,POINT (107.6100524 16.4572261)
1914113383,16.4576361,107.612045,4,,,POINT (107.612045 16.4576361)
1914113384,16.4576526,107.6133056,3,,,POINT (107.6133056 16.4576526)
1914113385,16.4580909,107.6120436,4,,,POINT (107.6120436 16.4580909)
1914113387,16.4580936,107.6133028,3,,,POINT (107.6133028 16.4580936)
1914113388,16.4585441,107.6133055,3,,,POINT (107.6133055 16.4585441)
1914113390,16.458539,107.6120357,4,,,POINT (107.6120357 16.458539)
1914113393,16.4590625,107.6133177,3,,,POINT (107.6133177 16.4590625)
1914113394,16.459064,107.6120396,3,,,POINT (107.6120396 16.459064)
1914113395,16.4590602,107.6100979,3,,,POINT (107.6100979 16.4590602)
1914119241,16.4816895,107.6494086,4,,,POINT (107.6494086 16.4816895)
1914119267,16.4834314,107.6438254,3,,,POINT (107.6438254 16.4834314)
1914119271,16.4840263,107.6407109,3,,,POINT (107.6407109 16.4840263)
1914119277,16.4846731,107.6395673,3,,,POINT (107.6395673 16.4846731)
1914125294,16.4556463,107.6548831,4,,,POINT (107.6548831 16.4556463)
1914125302,16.4574998,107.6537185,3,,,POINT (107.6537185 16.4574998)
1914125332,16.4637678,107.6501142,3,,,POINT (107.6501142 16.4637678)
1914125380,16.4688329,107.6441989,3,,,POINT (107.6441989 16.4688329)
1914125382,16.4696529,107.644282,3,,,POINT (107.644282 16.4696529)
1914125387,16.4708912,107.6444289,3,,,POINT (107.6444289 16.4708912)
1914125389,16.4722578,107.6447215,3,,,POINT (107.6447215 16.4722578)
1914125395,16.4735065,107.6451283,3,,,POINT (107.6451283 16.4735065)
1914125399,16.4738359,107.6453606,3,,,POINT (107.6453606 16.4738359)
1914125414,16.474655,107.650101,3,,,POINT (107.650101 16.474655)
1914125422,16.4749578,107.6513801,3,,,POINT (107.6513801 16.4749578)
1914125434,16.4770084,107.6526611,3,,,POINT (107.6526611 16.4770084)
1914125438,16.4777889,107.6527534,3,,,POINT (107.6527534 16.4777889)
1914658844,16.4410729,107.7587906,1,,,POINT (107.7587906 16.4410729)
1995702929,16.4361993,107.564604,3,,,POINT (107.564604 16.4361993)
1995702945,16.4362366,107.5645061,3,,,POINT (107.5645061 16.4362366)
1995702947,16.4362549,107.5646089,4,,,POINT (107.5646089 16.4362549)
1995702961,16.4363777,107.5645832,3,,,POINT (107.5645832 16.4363777)
2073156854,16.4918816,107.5988016,3,,,POINT (107.5988016 16.4918816)
2073156863,16.5031754,107.575566,1,,,POINT (107.575566 16.5031754)
2073156866,16.5034403,107.5743939,3,,,POINT (107.5743939 16.5034403)
2073156869,16.5036332,107.5754158,1,,,POINT (107.5754158 16.5036332)
2073157950,16.4892927,107.6116581,3,,,POINT (107.6116581 16.4892927)
2073157952,16.4911286,107.6109157,3,,,POINT (107.6109157 16.4911286)
2120415149,16.3814122,107.566746,3,,,POINT (107.566746 16.3814122)
2157735513,16.4171371,107.5828592,3,,,POINT (107.5828592 16.4171371)
2157735516,16.4183547,107.5701587,3,,,POINT (107.5701587 16.4183547)
2157735517,16.4183932,107.5695418,3,,,POINT (107.5695418 16.4183932)
2157735520,16.4186643,107.5663347,3,,,POINT (107.5663347 16.4186643)
2157735526,16.4195662,107.5697986,4,,,POINT (107.5697986 16.4195662)
2157735535,16.4211629,107.5761671,3,,,POINT (107.5761671 16.4211629)
2157735544,16.4231129,107.5668065,5,,,POINT (107.5668065 16.4231129)
2157735548,16.4239637,107.5657137,3,,,POINT (107.5657137 16.4239637)
2157735557,16.4250117,107.5661077,3,,,POINT (107.5661077 16.4250117)
2157735565,16.4283504,107.5246622,1,,,POINT (107.5246622 16.4283504)
2157735582,16.430099,107.5607174,1,,,POINT (107.5607174 16.430099)
2157735597,16.4308932,107.561199,3,,,POINT (107.561199 16.4308932)
2157735641,16.4316046,107.5605868,3,,,POINT (107.5605868 16.4316046)
2157735717,16.4328456,107.5504063,3,,,POINT (107.5504063 16.4328456)
2157735735,16.4332576,107.5528051,3,,,POINT (107.5528051 16.4332576)
2157735753,16.4336002,107.5617515,3,,,POINT (107.5617515 16.4336002)
2157735777,16.4340637,107.5626565,3,,,POINT (107.5626565 16.4340637)
2157735808,16.4347013,107.5584169,1,,,POINT (107.5584169 16.4347013)
2157735814,16.4347998,107.5483609,3,,,POINT (107.5483609 16.4347998)
2157735832,16.4353228,107.546222,3,,,POINT (107.546222 16.4353228)
2157735847,16.4356182,107.5492205,3,,,POINT (107.5492205 16.4356182)
2157735853,16.4356752,107.5459183,3,,,POINT (107.5459183 16.4356752)
2157735873,16.4358247,107.5457313,3,,,POINT (107.5457313 16.4358247)
2157735925,16.4362709,107.5415588,3,,,POINT (107.5415588 16.4362709)
2157735934,16.4363981,107.5468025,4,,,POINT (107.5468025 16.4363981)
2157735939,16.4364734,107.548407,3,,,POINT (107.548407 16.4364734)
2157735941,16.4364768,107.5421152,3,,,POINT (107.5421152 16.4364768)
2157735948,16.4367516,107.5446277,3,,,POINT (107.5446277 16.4367516)
2157735950,16.4368642,107.5380588,3,,,POINT (107.5380588 16.4368642)
2157735956,16.4369896,107.545831,1,,,POINT (107.545831 16.4369896)
2157735981,16.4372809,107.5464034,3,,,POINT (107.5464034 16.4372809)
2157736000,16.4377167,107.5437989,3,,,POINT (107.5437989 16.4377167)
2157736015,16.43805,107.5365984,3,,,POINT (107.5365984 16.43805)
2157736040,16.4384341,107.5458898,3,,,POINT (107.5458898 16.4384341)
2157736047,16.4385743,107.542441,1,,,POINT (107.542441 16.4385743)
2157736052,16.43866,107.5430366,4,,,POINT (107.5430366 16.43866)
2157736069,16.4389668,107.5354099,3,,,POINT (107.5354099 16.4389668)
2157736076,16.4392336,107.5425901,3,,,POINT (107.5425901 16.4392336)
2157736092,16.4394214,107.5376694,3,,,POINT (107.5376694 16.4394214)
2157736095,16.4394323,107.5406424,3,,,POINT (107.5406424 16.4394323)
2157736101,16.4396156,107.5448848,3,,,POINT (107.5448848 16.4396156)
2157736105,16.4396542,107.5454169,3,,,POINT (107.5454169 16.4396542)
2157736109,16.4396549,107.5417049,3,,,POINT (107.5417049 16.4396549)
2157736130,16.4398273,107.5584885,3,,,POINT (107.5584885 16.4398273)
2157736138,16.439971,107.5419574,3,,,POINT (107.5419574 16.439971)
2157736140,16.4400005,107.5413042,1,,,POINT (107.5413042 16.4400005)
2157736154,16.4402127,107.5366779,3,,,POINT (107.5366779 16.4402127)
2157736156,16.440291,107.5406463,3,,,POINT (107.5406463 16.440291)
2157736158,16.4402294,107.5446581,3,,,POINT (107.5446581 16.4402294)
2157736179,16.4406299,107.5444762,3,,,POINT (107.5444762 16.4406299)
2157736195,16.4408719,107.5404497,3,,,POINT (107.5404497 16.4408719)
2157736198,16.4413471,107.5331771,3,,,POINT (107.5331771 16.4413471)
2157736211,16.4412241,107.5372809,3,,,POINT (107.5372809 16.4412241)
2157736224,16.4416893,107.5402272,3,,,POINT (107.5402272 16.4416893)
2157736234,16.4420583,107.5377301,3,,,POINT (107.5377301 16.4420583)
2157736241,16.4421531,107.5453607,3,,,POINT (107.5453607 16.4421531)
2157736246,16.4422691,107.5399345,3,,,POINT (107.5399345 16.4422691)
2157736271,16.4425165,107.5402875,3,,,POINT (107.5402875 16.4425165)
2157736273,16.4425998,107.5454,1,,,POINT (107.5454 16.4425998)
2157736279,16.4425753,107.5424714,3,,,POINT (107.5424714 16.4425753)
2157736292,16.4426565,107.5424411,3,,,POINT (107.5424411 16.4426565)
2157736302,16.4427772,107.5457319,3,,,POINT (107.5457319 16.4427772)
2157736323,16.4432931,107.54229,4,,,POINT (107.54229 16.4432931)
2157736333,16.4433929,107.5385009,3,,,POINT (107.5385009 16.4433929)
2157736337,16.4434551,107.5440364,4,,,POINT (107.5440364 16.4434551)
2157736352,16.4436827,107.537837,3,,,POINT (107.537837 16.4436827)
2157736359,16.443662,107.5398225,3,,,POINT (107.5398225 16.443662)
2157736365,16.4437512,107.5468865,3,,,POINT (107.5468865 16.4437512)
2157736367,16.4439579,107.5394884,3,,,POINT (107.5394884 16.4439579)
2157736370,16.4438154,107.537485,3,,,POINT (107.537485 16.4438154)
2157736424,16.4439962,107.5421555,3,,,POINT (107.5421555 16.4439962)
2157736457,16.444256,107.5394228,3,,,POINT (107.5394228 16.444256)
2157736460,16.444232,107.5376119,3,,,POINT (107.5376119 16.444232)
2157736462,16.4444458,107.5624644,3,,,POINT (107.5624644 16.4444458)
2157736471,16.4450535,107.5438779,3,,,POINT (107.5438779 16.4450535)
2157736478,16.4446207,107.5316829,3,,,POINT (107.5316829 16.4446207)
2157736487,16.4447873,107.5316997,3,,,POINT (107.5316997 16.4447873)
2157736494,16.4449933,107.5394151,3,,,POINT (107.5394151 16.4449933)
2157736523,16.4451273,107.5376173,3,,,POINT (107.5376173 16.4451273)
2157736531,16.4453041,107.541817,3,,,POINT (107.541817 16.4453041)
2157736540,16.445369,107.5383874,3,,,POINT (107.5383874 16.445369)
2157736549,16.4455405,107.5393622,3,,,POINT (107.5393622 16.4455405)
2157736553,16.4455582,107.5341601,3,,,POINT (107.5341601 16.4455582)
2157736557,16.4455433,107.5323403,3,,,POINT (107.5323403 16.4455433)
2157736574,16.4456534,107.5417408,3,,,POINT (107.5417408 16.4456534)
2157736615,16.4458565,107.5375015,3,,,POINT (107.5375015 16.4458565)
2157736623,16.4461422,107.5334077,3,,,POINT (107.5334077 16.4461422)
2157736627,16.4462925,107.5337273,3,,,POINT (107.5337273 16.4462925)
2157736631,16.4463897,107.5374106,3,,,POINT (107.5374106 16.4463897)
2157736637,16.4463723,107.5416183,3,,,POINT (107.5416183 16.4463723)
2157736683,16.4466519,107.5410095,1,,,POINT (107.5410095 16.4466519)
2157736691,16.4465437,107.5414839,3,,,POINT (107.5414839 16.4465437)
2157736694,16.4467006,107.5395243,4,,,POINT (107.5395243 16.4467006)
2157736698,16.4467542,107.5432725,3,,,POINT (107.5432725 16.4467542)
2157736717,16.4473428,107.543195,3,,,POINT (107.543195 16.4473428)
2157736726,16.4473845,107.5373375,4,,,POINT (107.5373375 16.4473845)
2157736770,16.4475222,107.5358473,3,,,POINT (107.5358473 16.4475222)
2157736775,16.4475758,107.5395011,3,,,POINT (107.5395011 16.4475758)
2157736794,16.4477892,107.5445955,3,,,POINT (107.5445955 16.4477892)
2157736810,16.4479211,107.543981,3,,,POINT (107.543981 16.4479211)
2157736817,16.4479686,107.5414714,4,,,POINT (107.5414714 16.4479686)
2157736821,16.4480728,107.5432839,4,,,POINT (107.5432839 16.4480728)
2157736839,16.4482076,107.5374044,1,,,POINT (107.5374044 16.4482076)
2157736843,16.448185,107.5465226,3,,,POINT (107.5465226 16.448185)
2157736872,16.4485824,107.5421431,3,,,POINT (107.5421431 16.4485824)
2157736948,16.450099,107.5536686,3,,,POINT (107.5536686 16.450099)
2157736957,16.4503305,107.5526922,3,,,POINT (107.5526922 16.4503305)
2157736997,16.452116,107.5451054,4,,,POINT (107.5451054 16.452116)
2157737016,16.4521452,107.5463564,3,,,POINT (107.5463564 16.4521452)
2157737393,16.4532403,107.5446504,3,,,POINT (107.5446504 16.4532403)
2157737401,16.4533029,107.5449555,3,,,POINT (107.5449555 16.4533029)
2157737404,16.4534344,107.5446048,3,,,POINT (107.5446048 16.4534344)
2157737460,16.4535026,107.5449015,3,,,POINT (107.5449015 16.4535026)
2157737566,16.4542173,107.5712631,1,,,POINT (107.5712631 16.4542173)
2157737595,16.4543884,107.5445088,3,,,POINT (107.5445088 16.4543884)
2157737645,16.4545438,107.5444721,1,,,POINT (107.5444721 16.4545438)
2157737715,16.4550928,107.5453648,1,,,POINT (107.5453648 16.4550928)
2157890366,16.4328215,107.5665798,3,,,POINT (107.5665798 16.4328215)
2157890532,16.4332406,107.5659208,3,,,POINT (107.5659208 16.4332406)
2157890585,16.4335215,107.5658684,3,,,POINT (107.5658684 16.4335215)
2157890600,16.4339223,107.5666802,3,,,POINT (107.5666802 16.4339223)
2157890603,16.4339459,107.5663279,3,,,POINT (107.5663279 16.4339459)
2157890605,16.4339986,107.5666848,1,,,POINT (107.5666848 16.4339986)
2157890609,16.4340486,107.566324,1,,,POINT (107.566324 16.4340486)
2161100150,16.4330737,107.5645867,1,,,POINT (107.5645867 16.4330737)
2161100153,16.4330863,107.5646709,3,,,POINT (107.5646709 16.4330863)
2161100154,16.4330923,107.5647342,3,,,POINT (107.5647342 16.4330923)
2161100159,16.433114,107.5649182,3,,,POINT (107.5649182 16.433114)
2161100172,16.4331587,107.5651468,3,,,POINT (107.5651468 16.4331587)
2161100173,16.4331708,107.5652654,3,,,POINT (107.5652654 16.4331708)
2161100177,16.4332034,107.5655093,3,,,POINT (107.5655093 16.4332034)
2161100184,16.4332469,107.5649253,3,,,POINT (107.5649253 16.4332469)
2161107485,16.3873903,107.5707667,1,,,POINT (107.5707667 16.3873903)
2161107489,16.38746,107.5706977,1,,,POINT (107.5706977 16.38746)
2161107521,16.3881592,107.5705507,3,,,POINT (107.5705507 16.3881592)
2161107548,16.3882156,107.5709747,3,,,POINT (107.5709747 16.3882156)
2165034330,16.4325085,107.566012,1,,,POINT (107.566012 16.4325085)
2165034336,16.4325404,107.566632,3,,,POINT (107.566632 16.4325404)
2166627708,16.3875005,107.570513,4,,,POINT (107.570513 16.3875005)
2166677401,16.4836699,107.5783723,1,,,POINT (107.5783723 16.4836699)
2169137668,16.4484229,107.5348477,1,,,POINT (107.5348477 16.4484229)
2169137675,16.4485519,107.5351188,3,,,POINT (107.5351188 16.4485519)
2169137677,16.4486071,107.5350858,1,,,POINT (107.5350858 16.4486071)
2210469330,16.4604507,107.5452396,3,,,POINT (107.5452396 16.4604507)
2210469333,16.4608275,107.5453818,3,,,POINT (107.5453818 16.4608275)
2210469334,16.4611928,107.5454448,3,,,POINT (107.5454448 16.4611928)
2210469335,16.4613035,107.5454566,1,,,POINT (107.5454566 16.4613035)
2210500104,16.5005857,107.560154,3,,,POINT (107.560154 16.5005857)
2210509875,16.444741,107.6072885,3,,,POINT (107.6072885 16.444741)
2210509881,16.4451957,107.6068443,1,,,POINT (107.6068443 16.4451957)
2210509889,16.4453419,107.6081643,4,,,POINT (107.6081643 16.4453419)
2210509893,16.4453306,107.6073401,3,,,POINT (107.6073401 16.4453306)
2231939691,16.3938,107.6963261,4,,,POINT (107.6963261 16.3938)
2233187093,16.538456,107.4630277,3,,,POINT (107.4630277 16.538456)
2233190597,16.5181181,107.4786362,3,,,POINT (107.4786362 16.5181181)
2233219403,16.494266,107.5320926,4,,,POINT (107.5320926 16.494266)
2233254285,16.4785028,107.5571118,4,,,POINT (107.5571118 16.4785028)
2233533353,16.4457193,107.6167407,4,,,POINT (107.6167407 16.4457193)
2233620096,16.4189522,107.6649667,3,,,POINT (107.6649667 16.4189522)
2233620099,16.4043976,107.6831807,3,,,POINT (107.6831807 16.4043976)
2233620101,16.4150433,107.6700179,3,,,POINT (107.6700179 16.4150433)
2233620104,16.4036493,107.6840989,3,,,POINT (107.6840989 16.4036493)
2233620108,16.4056496,107.6816576,3,,,POINT (107.6816576 16.4056496)
2233620110,16.4052644,107.6821468,3,,,POINT (107.6821468 16.4052644)
2233620112,16.4081817,107.6784932,3,,,POINT (107.6784932 16.4081817)
2233630310,16.4014203,107.68668,3,,,POINT (107.68668 16.4014203)
2233630311,16.4018114,107.6862026,3,,,POINT (107.6862026 16.4018114)
2233630313,16.397441,107.691652,3,,,POINT (107.691652 16.397441)
2233630314,16.3975051,107.6917314,3,,,POINT (107.6917314 16.3975051)
2233630315,16.3988099,107.6899676,3,,,POINT (107.6899676 16.3988099)
2233630317,16.4051705,107.6820658,3,,,POINT (107.6820658 16.4051705)
2233630319,16.4028496,107.6849025,3,,,POINT (107.6849025 16.4028496)
2233630321,16.3954816,107.6940615,3,,,POINT (107.6940615 16.3954816)
2233630327,16.3955608,107.6941323,3,,,POINT (107.6941323 16.3955608)
2233630328,16.4043152,107.6831008,3,,,POINT (107.6831008 16.4043152)
2233630330,16.4021741,107.685762,4,,,POINT (107.685762 16.4021741)
2233630332,16.3988812,107.6900237,3,,,POINT (107.6900237 16.3988812)
2233630334,16.4055667,107.6815777,3,,,POINT (107.6815777 16.4055667)
2233630335,16.3937084,107.696245,3,,,POINT (107.696245 16.3937084)
2233630337,16.4006381,107.6876832,3,,,POINT (107.6876832 16.4006381)
2233630338,16.403557,107.6840206,3,,,POINT (107.6840206 16.403557)
2233640776,16.4018979,107.6862822,3,,,POINT (107.6862822 16.4018979)
2233640778,16.4015126,107.6867602,3,,,POINT (107.6867602 16.4015126)
2233640779,16.400716,107.6877482,3,,,POINT (107.6877482 16.400716)
2233708413,16.3859491,107.7068201,3,,,POINT (107.7068201 16.3859491)
2233708420,16.3853088,107.7075304,3,,,POINT (107.7075304 16.3853088)
2233761806,16.4173834,107.6711377,4,,,POINT (107.6711377 16.4173834)
2233761808,16.4228322,107.6726029,4,,,POINT (107.6726029 16.4228322)
2264369152,16.4793625,107.6233146,4,,,POINT (107.6233146 16.4793625)
2264369153,16.4793505,107.6231257,4,,,POINT (107.6231257 16.4793505)
2264369154,16.4868548,107.6226672,5,,,POINT (107.6226672 16.4868548)
2264373658,16.4888689,107.6228769,1,,,POINT (107.6228769 16.4888689)
2264373682,16.4912615,107.6230647,3,,,POINT (107.6230647 16.4912615)
2264385017,16.4763025,107.6058672,3,,,POINT (107.6058672 16.4763025)
2264385027,16.4767914,107.6051489,3,,,POINT (107.6051489 16.4767914)
2264385028,16.4767549,107.6059028,4,,,POINT (107.6059028 16.4767549)
2264385030,16.4775049,107.605112,3,,,POINT (107.605112 16.4775049)
2264385032,16.4774548,107.6058628,4,,,POINT (107.6058628 16.4774548)
2264385034,16.4782734,107.6042015,3,,,POINT (107.6042015 16.4782734)
2264385042,16.4783731,107.6057763,4,,,POINT (107.6057763 16.4783731)
2264385050,16.4792106,107.6056236,4,,,POINT (107.6056236 16.4792106)
2264385055,16.4798812,107.6055319,4,,,POINT (107.6055319 16.4798812)
2264385059,16.4805316,107.6035289,3,,,POINT (107.6035289 16.4805316)
2264385063,16.4807038,107.6047674,3,,,POINT (107.6047674 16.4807038)
2264385065,16.4807205,107.6054048,4,,,POINT (107.6054048 16.4807205)
2264385084,16.4812958,107.6047482,3,,,POINT (107.6047482 16.4812958)
2264385086,16.4816804,107.6053452,3,,,POINT (107.6053452 16.4816804)
2264385092,16.4823122,107.6046462,3,,,POINT (107.6046462 16.4823122)
2264387717,16.4827079,107.6461092,3,,,POINT (107.6461092 16.4827079)
2264387744,16.4854159,107.6471658,4,,,POINT (107.6471658 16.4854159)
2264387750,16.4880269,107.6478376,3,,,POINT (107.6478376 16.4880269)
2276740167,16.4718397,107.5803558,4,,,POINT (107.5803558 16.4718397)
2276904810,16.4727458,107.5763847,3,,,POINT (107.5763847 16.4727458)
2276904811,16.4727612,107.5763178,3,,,POINT (107.5763178 16.4727612)
2276904815,16.4728645,107.5762334,3,,,POINT (107.5762334 16.4728645)
2276904834,16.473638,107.5776332,3,,,POINT (107.5776332 16.473638)
2276904840,16.4736641,107.5777149,3,,,POINT (107.5777149 16.4736641)
2465437507,16.5488128,107.6157213,3,,,POINT (107.6157213 16.5488128)
2465437511,16.5492872,107.5915399,3,,,POINT (107.5915399 16.5492872)
2465437515,16.5495305,107.6096101,3,,,POINT (107.6096101 16.5495305)
2465437518,16.5496517,107.6093012,3,,,POINT (107.6093012 16.5496517)
2465437522,16.549824,107.617286,4,,,POINT (107.617286 16.549824)
2465437524,16.5499903,107.6083936,3,,,POINT (107.6083936 16.5499903)
2465437584,16.5597411,107.6184547,1,,,POINT (107.6184547 16.5597411)
2465483196,16.5277851,107.5717251,3,,,POINT (107.5717251 16.5277851)
2465483209,16.5300531,107.5738167,3,,,POINT (107.5738167 16.5300531)
2465483287,16.5517746,107.5980537,3,,,POINT (107.5980537 16.5517746)
2465483303,16.5557601,107.5991979,3,,,POINT (107.5991979 16.5557601)
2465483383,16.5600615,107.6040899,3,,,POINT (107.6040899 16.5600615)
2465483473,16.5642777,107.5915585,3,,,POINT (107.5915585 16.5642777)
2465499828,16.5396136,107.591123,3,,,POINT (107.591123 16.5396136)
2465499836,16.5399797,107.5940089,3,,,POINT (107.5940089 16.5399797)
2465499846,16.5407639,107.5913198,1,,,POINT (107.5913198 16.5407639)
2465499848,16.5408614,107.5915721,1,,,POINT (107.5915721 16.5408614)
2465499852,16.5409894,107.5918201,1,,,POINT (107.5918201 16.5409894)
2465499855,16.5412351,107.5911388,3,,,POINT (107.5911388 16.5412351)
2465499858,16.54133,107.5913878,3,,,POINT (107.5913878 16.54133)
2465499859,16.5414397,107.5916394,3,,,POINT (107.5916394 16.5414397)
2465499860,16.5415526,107.5919826,3,,,POINT (107.5919826 16.5415526)
2465499862,16.5417018,107.592436,3,,,POINT (107.592436 16.5417018)
2465499863,16.5419758,107.5931602,4,,,POINT (107.5931602 16.5419758)
2465499864,16.5421351,107.5935641,3,,,POINT (107.5935641 16.5421351)
2465499865,16.5422708,107.591711,3,,,POINT (107.591711 16.5422708)
2465499866,16.5423068,107.5939995,3,,,POINT (107.5939995 16.5423068)
2465499867,16.5424379,107.5921788,4,,,POINT (107.5921788 16.5424379)
2465499870,16.5426814,107.5928603,3,,,POINT (107.5928603 16.5426814)
2465499871,16.5428655,107.592782,3,,,POINT (107.592782 16.5428655)
2465499872,16.5429069,107.5947544,1,,,POINT (107.5947544 16.5429069)
2465499873,16.5430207,107.5931837,3,,,POINT (107.5931837 16.5430207)
2465499874,16.5430662,107.5916419,1,,,POINT (107.5916419 16.5430662)
2465499876,16.5431536,107.5933272,3,,,POINT (107.5933272 16.5431536)
2465499877,16.5431771,107.5919297,3,,,POINT (107.5919297 16.5431771)
2465499878,16.5432794,107.594239,1,,,POINT (107.594239 16.5432794)
2465499881,16.5433904,107.5981113,3,,,POINT (107.5981113 16.5433904)
2465499882,16.5434155,107.5925481,4,,,POINT (107.5925481 16.5434155)
2465499883,16.5434539,107.5981052,3,,,POINT (107.5981052 16.5434539)
2465499885,16.5436749,107.593098,3,,,POINT (107.593098 16.5436749)
2465499886,16.5437073,107.6015576,1,,,POINT (107.6015576 16.5437073)
2465499890,16.5445776,107.5930833,3,,,POINT (107.5930833 16.5445776)
2465499891,16.544524,107.5919921,1,,,POINT (107.5919921 16.544524)
2465499892,16.5455215,107.592573,3,,,POINT (107.592573 16.5455215)
2465499897,16.5456661,107.5954166,3,,,POINT (107.5954166 16.5456661)
2465499899,16.5456778,107.6016349,3,,,POINT (107.6016349 16.5456778)
2465499900,16.545678,107.5957664,3,,,POINT (107.5957664 16.545678)
2465499901,16.5456928,107.5961985,3,,,POINT (107.5961985 16.5456928)
2465499903,16.5456953,107.6013886,3,,,POINT (107.6013886 16.5456953)
2465499904,16.5457037,107.5965192,3,,,POINT (107.5965192 16.5457037)
2465499905,16.5457079,107.6020594,3,,,POINT (107.6020594 16.5457079)
2465499906,16.5457159,107.596876,3,,,POINT (107.596876 16.5457159)
2465499907,16.5457283,107.5972385,3,,,POINT (107.5972385 16.5457283)
2465499909,16.5457362,107.6024576,3,,,POINT (107.6024576 16.5457362)
2465499910,16.5457504,107.5978854,4,,,POINT (107.5978854 16.5457504)
2465499913,16.5457708,107.5984779,3,,,POINT (107.5984779 16.5457708)
2465499914,16.5457842,107.5988653,3,,,POINT (107.5988653 16.5457842)
2465499915,16.5457993,107.5993027,3,,,POINT (107.5993027 16.5457993)
2465499917,16.5458124,107.5996832,3,,,POINT (107.5996832 16.5458124)
2465499918,16.545828,107.6001356,3,,,POINT (107.6001356 16.545828)
2465499919,16.5458283,107.6009595,3,,,POINT (107.6009595 16.5458283)
2465499920,16.5458333,107.6038149,3,,,POINT (107.6038149 16.5458333)
2465499922,16.5458419,107.6005381,3,,,POINT (107.6005381 16.5458419)
2465499946,16.5462535,107.5946215,1,,,POINT (107.5946215 16.5462535)
2465499952,16.5463735,107.6025658,1,,,POINT (107.6025658 16.5463735)
2465499958,16.5464482,107.6021731,1,,,POINT (107.6021731 16.5464482)
2465499963,16.546487,107.598822,3,,,POINT (107.598822 16.546487)
2465499980,16.546658,107.6015016,1,,,POINT (107.6015016 16.546658)
2465499985,16.5467477,107.5946605,1,,,POINT (107.5946605 16.5467477)
2465499987,16.5467499,107.601064,1,,,POINT (107.601064 16.5467499)
2465499991,16.5467646,107.5951858,3,,,POINT (107.5951858 16.5467646)
2465499993,16.5467844,107.6006203,1,,,POINT (107.6006203 16.5467844)
2465499995,16.5467884,107.5949397,4,,,POINT (107.5949397 16.5467884)
2465499997,16.5468221,107.5951715,3,,,POINT (107.5951715 16.5468221)
2465500000,16.5468436,107.5955919,3,,,POINT (107.5955919 16.5468436)
2465500002,16.5468764,107.6002006,1,,,POINT (107.6002006 16.5468764)
2465500005,16.546914,107.5957495,1,,,POINT (107.5957495 16.546914)
2465500007,16.5469999,107.6018614,1,,,POINT (107.6018614 16.5469999)
2465500009,16.5471178,107.5948711,3,,,POINT (107.5948711 16.5471178)
2465500011,16.547172,107.5950927,3,,,POINT (107.5950927 16.547172)
2465500014,16.5473131,107.5997556,3,,,POINT (107.5997556 16.5473131)
2465500016,16.5473682,107.5988469,3,,,POINT (107.5988469 16.5473682)
2465500017,16.5473931,107.5960337,4,,,POINT (107.5960337 16.5473931)
2465500019,16.5474463,107.5963546,3,,,POINT (107.5963546 16.5474463)
2465500021,16.5474969,107.5966003,3,,,POINT (107.5966003 16.5474969)
2465500025,16.5476881,107.5972072,3,,,POINT (107.5972072 16.5476881)
2465500035,16.547864,107.5979065,3,,,POINT (107.5979065 16.547864)
2465500037,16.5479802,107.5983977,3,,,POINT (107.5983977 16.5479802)
2465500039,16.5480983,107.5988968,3,,,POINT (107.5988968 16.5480983)
2465500044,16.5483069,107.5997777,3,,,POINT (107.5997777 16.5483069)
2465519658,16.5482944,107.6436015,3,,,POINT (107.6436015 16.5482944)
2465519687,16.5562015,107.6589712,3,,,POINT (107.6589712 16.5562015)
2465519689,16.5566793,107.6580975,3,,,POINT (107.6580975 16.5566793)
2465519693,16.5571349,107.6572545,3,,,POINT (107.6572545 16.5571349)
2465519700,16.55824,107.6542362,3,,,POINT (107.6542362 16.55824)
2465519701,16.558854,107.6536609,3,,,POINT (107.6536609 16.558854)
2465519712,16.5606358,107.6421959,3,,,POINT (107.6421959 16.5606358)
2465519714,16.5607536,107.6403128,1,,,POINT (107.6403128 16.5607536)
